date,close,high,low,open,volume,ticker,daily_return_pct,ma_30,year,quarter,era,source,confidence
2021-09-28,337.6846008300781,346.55670226470806,335.96968001839247,344.9408867412506,21710300,META,-3.6568813341563033,363.04523010253905,2021,2021Q3,pre_chatgpt,Yahoo Finance,Confirmed
2021-09-29,336.65362548828125,342.22472789071014,335.9299996176052,340.1628176861306,14452200,META,-0.3053071828749587,362.422694905599,2021,2021Q3,pre_chatgpt,Yahoo Finance,Confirmed
2021-09-30,336.43560791015625,339.81589707106764,335.2063815997219,337.4863781379668,16547100,META,-0.064760205035308,361.89202168782555,2021,2021Q3,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-01,340.02410888671875,342.0165912727719,335.6921545610234,338.63627168005377,14905300,META,1.0666234168414057,361.4918711344401,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-04,323.3901672363281,333.01563287337103,319.8908972208889,332.6091983075989,42885000,META,-4.891988895979238,360.3968241373698,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-05,330.0615234375,332.26219920558924,323.3207305857964,325.7196471719252,35377900,META,2.0629434278057523,359.39264221191405,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-06,330.73565673828125,331.46920530979725,322.96387782374825,326.86958228902955,26443000,META,0.2042447401200631,358.339555867513,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-07,326.3540954589844,335.89034718472595,326.1161943728777,334.0663682700986,28307500,META,-1.3247925314457731,357.0452545166016,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-08,327.1768493652344,330.4976931247865,325.84851791179705,328.6241616109095,15946100,META,0.25210466719987057,355.9108815511068,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-11,322.6169128417969,327.5832793428931,322.4781170454003,324.77792829946685,14708200,META,-1.393722242965656,354.35190633138023,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-12,320.9515686035156,321.55627427951157,314.6072867063975,320.2180199902008,31658700,META,-0.5161986777481475,352.4720815022786,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-13,321.71490478515625,324.15348214358755,319.85126524628583,324.12374450209177,14761500,META,0.23783531732277652,350.6599975585938,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-14,325.67010498046875,327.6427721065974,324.25256056573227,325.5015715404052,14302200,META,1.229411549319992,348.8915283203125,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-15,321.9329528808594,326.20543163201086,319.70253927634974,325.8188120863073,21596400,META,-1.147526912190333,347.22218627929686,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-18,332.4207763671875,332.9660066284294,324.6490291917283,326.08641867364844,21585000,META,3.257766374170923,345.87005920410155,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-19,337.03033447265625,339.4788340210917,334.34393383511576,336.6932978457845,18786300,META,1.3866636603895977,344.47596842447916,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-20,337.8135070800781,340.9856631638522,336.4950980479875,340.46027802674394,13639500,META,0.23237451567892364,343.26031087239585,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-21,338.90386962890625,339.330119130641,334.85936992096316,337.31779190524065,16354400,META,0.32277056007996574,342.06679077148436,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-22,321.7842102050781,326.7605297669298,318.31467819269096,323.5090838339694,35224500,META,-5.0514794778158905,340.2798166910807,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-25,325.8287353515625,326.69115710668046,316.93681855417015,317.5117563069419,38409000,META,1.2569060315006597,338.69969278971354,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-26,313.06085205078125,327.33549311220946,306.90491895434997,325.4024861336373,65654000,META,-3.9185872562789714,336.6933125813802,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-27,309.5020446777344,316.47084548411294,309.34343388923537,311.45489652400113,29971800,META,-1.1367781534273758,334.6545471191406,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-28,314.1612243652344,322.68633715431775,305.4278875930732,310.265412028059,50806800,META,1.5053792915492137,332.79950663248695,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-10-29,320.7532653808594,323.1621044820293,316.817823818655,317.4026841198495,37059400,META,2.0982987410188114,331.4397786458333,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-01,327.10748291015625,330.54727722256507,323.16211854762673,323.20177881185055,31518900,META,1.9810297244369224,330.58990885416665,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-02,325.2240295410156,331.87564034805075,320.98128842176436,328.4953209834724,28353000,META,-0.5757903648012652,329.6184377034505,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-03,328.7332458496094,329.25863099399135,320.38655881984874,324.6391926245561,20786500,META,1.0790150757145067,329.2354695638021,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-04,332.9263916015625,334.33401339052415,329.7542358838118,331.1024126520275,22495300,META,1.2755466034827023,328.9014038085937,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-05,338.16046142578125,343.77119464377546,336.68344158594266,337.3475922815804,26872800,META,1.5721402557003383,328.5105051676432,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-08,335.67230224609375,341.7886056010098,335.39474086097783,341.42183129766966,18342500,META,-0.7357924605368438,328.01618041992185,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-09,332.4505615234375,338.33885557432916,331.55840217522467,337.04026169208083,17556700,META,-0.9597874775781445,327.8417124430338,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-10,324.7878723144531,330.2895468537602,322.67640935822544,329.59562832992003,21872600,META,-2.304910893779366,327.44618733723956,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-11,324.8869323730469,329.56584481304134,324.15338393710476,326.9488423984899,12376600,META,0.03049992534753798,327.0612314860026,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-12,337.9225158691406,338.88404283160503,326.9092143568686,327.30572624640484,25414300,META,4.01234466430489,326.9911783854167,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-15,344.534423828125,350.57140562732303,340.21239295129374,341.34245331053467,25076600,META,1.9566343313876189,327.69598693847655,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-16,339.9744873046875,343.6323678721777,337.9026846129846,340.83690901944357,18181100,META,-1.323506798761065,328.0264190673828,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-17,337.80352783203125,344.27668185234273,337.13937723798097,341.24332209715345,13602800,META,-0.638565408206826,328.2620147705078,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-18,335.74169921875,339.4788704029074,332.38119471540324,336.76273183814124,17487200,META,-0.6103632565692019,328.57493489583334,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-19,342.29412841796875,349.0349521165506,336.94114182774706,339.2211383258241,26488500,META,1.951628056468957,329.07884419759114,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-22,338.0414733886719,350.74985063397304,337.5458259535409,346.01146236419726,27116800,META,-1.2423978900695687,329.59299621582034,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-23,334.3141784667969,338.42804592460385,330.5968228871068,335.97954650603793,17225000,META,-1.1026146834916428,330.0384165445964,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-24,338.091064453125,338.8047980509013,329.91288084406926,333.07511425972456,13566200,META,1.1297414915662163,330.58428853352865,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-26,330.2201843261719,334.8098849993349,329.01080322061256,332.8768476557866,14750700,META,-2.3280355367227945,330.7359578450521,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-29,335.08740234375,337.7044353109097,332.3910790981545,333.95734192750814,16650900,META,1.4739311067583305,331.1744394938151,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-11-30,321.6355895996094,332.88679468252894,320.6145568886722,332.08384809683685,25390000,META,-4.014419118729229,330.81493326822914,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-01,307.896240234375,327.6230051442653,307.58894119735874,327.41484165994666,30329600,META,-4.271713022286471,329.8437967936198,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-02,307.68804931640625,311.8613925211447,304.5258160544162,308.68923662919264,24396200,META,-0.06761723293868815,328.83961486816406,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-03,304.16888427734375,311.0187347836046,296.8927842794887,310.9989197788498,27471000,META,-1.1437444668004004,327.68178202311196,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-06,315.1029052734375,317.3135037928877,303.6732762774191,305.4477026203686,21758300,META,3.594720420555575,327.459071858724,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-07,319.9999084472656,323.6974493634686,318.2056670748786,318.7707124357527,18794000,META,1.5540964846320948,327.2647776285807,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-08,327.6824645996094,329.85340301556806,320.2576749155764,322.17086695735424,19937700,META,2.400799484481664,327.7521647135417,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-09,326.9488830566406,333.2039513001033,325.1447191229976,326.6713217016124,16879200,META,-0.22386963668168391,328.33372599283854,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-10,326.8794860839844,332.1135218307641,323.5289045553866,329.66502227155183,14528000,META,-0.021225633807786526,328.75766805013023,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-13,331.5782470703125,338.1207999668093,326.7209077349468,328.069084634236,22948700,META,1.437459732520785,329.118500773112,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-14,330.8347473144531,332.7777070826221,324.7977650571663,325.19427696326966,20461000,META,-0.22423055867766273,329.24274291992185,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-15,338.6858215332031,339.1318860901714,321.1597348390758,329.59563392577627,24681300,META,2.3731105279844344,329.69146931966145,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-16,331.984619140625,341.46139491344286,330.8347135539258,336.02911882514184,22635000,META,-1.9785895855463753,329.799848429362,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-17,330.88433837890625,334.17541450753987,327.87079336466917,329.90293584106695,40012600,META,-0.3314252222187064,329.7317799886068,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-20,322.6169128417969,327.02815666114145,319.7223186424487,326.9092061224686,17901800,META,-2.4985847252891324,329.213661702474,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-21,331.2908020019531,333.0751209060378,320.9317571230052,323.5686054604087,16116800,META,2.6886033604845982,329.06761169433594,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-22,327.5733947753906,331.5980494399973,325.40245663710306,330.89420831620754,16764600,META,-1.1220979284962462,328.90503946940106,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-23,332.3216552734375,333.7392298126932,325.50154228707476,327.22641579066516,13987700,META,1.4495256860840744,329.1561655680338,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-27,343.1664123535156,344.8417029161023,335.067551114895,335.9002350820877,17795000,META,3.263331446503215,329.76548156738284,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-28,343.20611572265625,349.6396098349676,342.19500583233264,343.61255025505903,16637600,META,0.011569713034664808,329.9416015625,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-29,339.95465087890625,346.64589097074906,338.6659797027257,343.8900925578149,10747000,META,-0.9473796342188479,329.7889424641927,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-30,341.3622741699219,344.2073157522339,340.2322137913024,341.0054225509634,10593300,META,0.4140620778025461,329.8352020263672,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2021-12-31,333.4219970703125,340.4502732567359,333.34267654879824,340.03391614857384,12870500,META,-2.326055835817664,329.68915100097655,2021,2021Q4,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-03,335.5929870605469,338.1108543487535,334.2547328826255,335.3550557110125,14537900,META,0.6511238038612532,329.68419392903644,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-04,333.6004638671875,340.103355842502,328.9810261084693,336.9907056585959,15998000,META,-0.5937320713438776,329.3944051106771,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-05,321.34808349609375,332.8371878445383,321.0209392355223,330.1210192265055,20564500,META,-3.6727707836676338,328.83795878092445,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-06,329.5658874511719,336.2174978797131,319.9106849971609,320.0098205355799,27962800,META,2.557290482542429,328.679682413737,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-07,328.9017333984375,334.0663712007667,326.01706169641426,329.8434453738167,14722000,META,-0.2015239070617625,328.3733713785807,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-10,325.214111328125,325.4817500490974,312.68412980194535,322.4781278394008,24942400,META,-1.1211926529573035,328.2065022786458,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-11,331.459228515625,331.7169748373019,322.448362656351,323.93530481633513,16226800,META,1.9203094115430197,328.08556315104164,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-12,330.3589172363281,333.4418295668102,327.15702411733304,332.2621863257024,14104900,META,-0.331959765979184,328.3763407389323,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-13,323.6379699707031,332.7083122589069,322.92423643234406,332.06397662403594,14797100,META,-2.0344379748699404,328.90106506347655,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-14,329.0107116699219,329.8335032289747,318.41376868806327,318.9887365670013,16868500,META,1.6601085774036628,329.6118204752604,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-18,315.38043212890625,321.38767615026325,314.8748923561218,320.47570188239416,22645600,META,-4.1428072271063705,329.98553873697915,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-19,316.8079528808594,324.25258771682417,316.55020651044543,316.7980302506369,20814700,META,0.45263453484318816,330.04237365722656,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-20,313.8043518066406,324.96634350833807,313.2294140009481,321.0804536857119,16925000,META,-0.9480825992232322,329.8358551025391,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-21,300.5308837890625,315.5390726265912,300.4020106136228,312.06954052686575,28710700,META,-4.2298546661828755,328.93080240885416,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-24,306.0226135253906,306.83548253324034,286.4941238429113,295.24724373871493,38878100,META,1.8273428897186639,328.23326009114584,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-25,297.5371398925781,303.56422945511866,294.98950489574133,297.3388990759173,25108500,META,-2.77282568600391,327.25518188476565,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-26,292.065185546875,304.8330671393812,288.3180924927191,304.3374197499325,28348800,META,-1.839082794060165,325.9380798339844,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-27,292.0751037597656,299.08353474916333,291.69840690917283,295.1580159546106,21629900,META,0.003395890157897874,324.6460917154948,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-28,299.0835876464844,299.27193610509295,290.47915483437316,293.046605096765,21871600,META,2.3995485395712723,323.3260172526042,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-01-31,310.5330505371094,311.0584356248489,296.7143971894849,298.0625437346582,21579500,META,3.828181606594283,322.6109649658203,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-01,316.2230529785156,316.8773112011151,309.40293966017686,311.821701482423,18023800,META,1.8323339276011374,322.12225545247395,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-02,320.188232421875,325.1447066079721,314.1115902294131,324.96628079773285,58458300,META,1.2539185255506347,322.0412994384766,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-03,235.69027709960938,245.8411426276449,233.6977797357552,242.52029856192772,188119900,META,-26.39008769408253,318.8546152750651,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-04,235.0260772705078,240.49802872654485,228.1068438969054,232.92453716370753,89342200,META,-0.28181044940638333,315.769704691569,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-07,222.9521484375,236.22558707024265,222.05997391651653,235.63080405625365,88613800,META,-5.1372719883807205,312.12405446370445,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-08,218.26329040527344,223.80464005138572,214.26837341391084,218.927471258292,94729700,META,-2.1030782008996773,307.9606170654297,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-09,229.98040771484375,231.3384768338874,220.27563768264372,222.24830477510113,86563300,META,5.368340818015649,304.1864267985026,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-10,226.08465576171875,232.95432278596698,224.7265713389725,226.28291173464223,49310400,META,-1.6939494941479505,300.39076029459636,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-11,217.63877868652344,228.4141484371467,216.86556994435307,226.47121907896008,46156900,META,-3.7357144149122723,296.26664377848306,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-14,215.8048858642578,219.0761618951234,212.9103067167767,217.4008711781249,38184000,META,-0.8426314617888342,292.3460734049479,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-15,219.076171875,219.22486005892043,213.18787777639622,218.55078679053494,42685500,META,1.5158535441129217,288.46217956542966,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-16,214.65496826171875,215.56697278399525,210.51136327892735,210.5609310438708,45817500,META,-2.018112501894498,284.49732971191406,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-17,205.90184020996094,215.60660920568276,205.35662506953668,212.15690769365995,38747500,META,-4.077766344119993,280.6491216023763,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-18,204.36537170410156,208.9154119206845,203.3938917567918,207.56725017584947,37128400,META,-0.7462140718570653,276.47577107747395,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-22,200.3208770751953,205.67386353473034,198.31845712325313,200.57860830625324,39852400,META,-1.9790508515122762,272.18974253336586,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-23,196.72247314453125,205.13857243054682,196.32596122833482,202.38277377288952,44481400,META,-1.796319975832228,267.9066879272461,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-24,205.79281616210938,206.53628729690607,188.56410689144704,189.3967909321892,49957200,META,4.610730473540858,263.71780751546225,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-25,208.64773559570312,209.48043476464565,201.4112801723448,203.15596878731102,37627600,META,1.3872784710545094,259.66076812744143,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-02-28,209.19296264648438,211.29450300532383,205.02952706959343,205.87211866348667,34239800,META,0.2613146264082822,255.84593454996744,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-01,201.7186279296875,209.90671930345118,200.45967902610477,208.04307983603374,27094900,META,-3.572937933589937,251.60286509195964,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-02,206.2983856201172,207.32932567756626,200.26140321055217,202.99737173398083,29452100,META,2.270369245237003,247.966796875,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-03,201.20310974121094,207.25992166380965,199.66659975329932,207.20044639508353,27263500,META,-2.4698573687768954,244.1133021036784,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-04,198.31845092773438,204.09770188319834,197.05950219705525,200.60833967639832,32130900,META,-1.4337048851714274,240.2637720743815,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-07,185.83802795410156,199.14120168123245,185.64967953148735,199.04206615586997,38560600,META,-6.293122457970679,236.4406768798828,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-08,188.6334991455078,194.9877030604823,184.48989373978588,186.2147523045471,37508100,META,1.5042514291513376,232.5277064005534,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-09,196.77203369140625,197.36681666982452,192.23190132562794,194.03606526779308,31894700,META,4.314469371964802,229.168869527181,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-10,193.51068115234375,194.57135881377323,189.40672093356542,193.1438917592487,24853000,META,-1.6574268598439246,225.88371938069662,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-11,185.97682189941406,191.8750230568434,185.0450023478886,190.96303363699852,34694500,META,-3.8932524076014996,222.34710998535155,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-14,185.00537109375,190.61608870370827,184.20242464895531,185.40188300136523,31010500,META,-0.5223504712804861,218.54450276692708,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-15,190.3583526611328,190.60617637861344,184.29163289751435,189.1390642063968,31721700,META,2.8934195454629386,214.53867950439454,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-16,201.8573760986328,201.95649650852528,192.8266793674669,193.0051051808488,40640300,META,6.040724389945762,210.72649027506512,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-17,206.03073120117188,206.22898715868908,199.35932066827604,199.9441810370378,29499700,META,2.0674771381650414,206.921240234375,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-18,214.60540771484375,214.91270666982817,204.20672025274516,204.90062355850955,52128000,META,4.161843460769643,206.21841125488282,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-21,209.6489715576172,212.84094246310048,205.82257249783686,212.632763871021,30142300,META,-2.309557904436599,205.37250773111978,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-22,214.76402282714844,217.5495740565906,208.3503439487697,209.52998723836356,31998800,META,2.43981701008511,205.09957021077474,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-23,211.60182189941406,214.9127433273441,210.3131354683512,211.47294871851972,23717300,META,-1.4724071965626417,204.8775212605794,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-24,217.6586151123047,218.74903035989297,212.92021186485715,213.12839043651937,31502300,META,2.86235399984871,204.4667948404948,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-25,219.8890380859375,223.53699599289988,216.98453621485453,218.59042908411953,40039000,META,1.0247345240536276,204.2602742513021,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-28,221.6436309814453,222.0897106771945,217.628883467782,220.1963488462626,26224100,META,0.7979446864568418,204.39376932779948,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-29,227.8590545654297,228.88008713930483,223.32882944801673,224.10205341388328,31417900,META,2.8042419069125746,204.7955749511719,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-30,225.86656188964844,229.13782314534063,224.73648624427318,226.91733212338818,25588000,META,-0.8744408597592512,205.02192128499348,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-03-31,220.42434692382812,226.5009898417312,220.32521137788765,226.46132957297078,24192300,META,-2.409482359978199,205.2142339070638,2022,2022Q1,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-01,222.89266967773438,225.30150908222552,220.76137651588385,222.59527817538776,19544800,META,1.1198049527438192,205.7805948893229,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-04,231.8539581298828,232.3099604286333,223.89386147924975,224.01281202415882,28054800,META,4.020450051186053,206.69688110351564,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-05,229.8218231201172,234.79812812439394,229.008969107014,232.04232930701238,29727200,META,-0.8764719939036936,207.68024597167968,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-06,221.3561248779297,226.9965945320376,219.48257837010783,224.93469959800777,28995100,META,-3.683591978888301,208.5013676961263,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-07,221.0092010498047,223.55683627381228,216.6574169233372,221.9806658434369,21037200,META,-0.15672655469385344,209.00858052571616,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-08,220.3945770263672,223.17020552086805,218.11459593710012,220.44414479208226,18375700,META,-0.27809883955871584,209.40014190673827,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-11,214.57569885253906,218.6895666015548,213.34648774183083,216.51862836918798,20516600,META,-2.640209324720355,209.5795664469401,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-12,212.27586364746094,220.09717885895486,211.27466136470724,218.32276785764725,20128800,META,-1.0718059954490045,209.9314743041992,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-13,213.1184844970703,214.72437730811373,209.49034172860436,209.97608164874075,19231800,META,0.3969461412762332,210.158810933431,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-14,208.35035705566406,213.1184982815987,208.1719312322115,213.01936274015176,18379500,META,-2.2373129447961104,210.3970525105794,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-18,208.93521118164062,211.52249123883075,206.48671179270767,208.17190994324702,16580800,META,0.280707042810735,210.75094451904297,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-19,215.4182891845703,216.52853461621248,207.1806311048147,208.68740356630022,20089900,META,3.102913083086567,211.73695322672526,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-20,198.67529296875,212.29568834688737,197.18835083634906,211.75047320648218,43036500,META,-7.772318812482504,212.0716796875,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-21,186.43284606933594,201.20313458082896,183.96451623076376,199.8450653573932,49954100,META,-6.162037924534324,211.72704010009767,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-22,182.50730895996094,191.04235885583572,181.67462485450002,188.71280973536275,36426800,META,-2.1056038097037155,211.36026102701823,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-25,185.36224365234375,185.55057698247137,180.0786398818122,181.13931758710004,29281100,META,1.5642851284433323,211.33977508544922,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-26,179.37481689453125,185.56050278364089,177.93744225250256,185.00538003576446,31747400,META,-3.2301220787131935,211.15208994547527,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
2022-04-27,173.4270477294922,179.6325637703488,167.5288458276173,172.91157012244597,71062900,META,-3.3158328844657303,210.58771311442058,2022,2022Q2,pre_chatgpt,Yahoo Finance,Confirmed
